GeneID	GSM5226229	GSM5226230	GSM5226231	GSM5226232	GSM5226233	GSM5226234	GSM5530616	GSM5530617	GSM5530618	GSM5530619	GSM5530620	GSM5530621
646168	4	8	0	2	0	7	0	1	4	4	3	2
107986152	110	97	8	112	139	68	45	64	7	7	51	146
27333	557	1178	15	2006	2108	1947	94	609	16	20	307	2057
93556	8	4	0	32	1	34	0	22	0	6	4	9
693136	0	0	0	0	0	0	0	0	0	0	0	0
105374200	0	0	0	1	0	0	0	0	0	0	0	0
100507661	10	0	0	18	4	10	0	26	1	4	10	3
105374201	1	0	0	0	0	0	0	1	0	0	0	0
107986051	0	0	0	0	0	0	0	0	0	0	0	0
2122	124	175	87	771	600	990	72	266	91	99	99	295
105374206	0	0	0	0	0	0	0	0	0	0	0	0
105374205	3	0	0	0	0	2	0	1	0	0	0	0
7012	1	1	0	1	0	1	0	1	2	5	0	0
84517	35	40	1	27	48	39	12	18	13	4	13	20
100189318	0	0	0	0	0	0	0	0	0	0	0	0
55892	346	424	39	605	766	567	102	245	45	38	132	384
151827	78	67	7	132	67	110	26	75	4	9	45	62
344657	1	0	1	6	6	6	0	1	0	0	1	1
79782	2	1	0	13	45	20	0	0	0	3	2	3
344658	0	0	0	0	0	0	0	0	0	0	0	0
100128164	92	155	0	5	3	16	3	15	0	3	3	9
7095	3570	3478	2459	3476	3389	3451	1457	1878	3020	2950	1164	2947
26996	118	90	46	481	278	217	109	50	52	45	70	105
80012	465	936	59	2514	2271	1842	227	598	80	54	306	1030
105374209	0	0	0	3	11	2	1	1	0	0	2	1
5584	679	548	29	1328	1716	1524	146	373	37	137	183	1157
6498	1143	1301	65	3826	3889	2262	395	518	114	232	510	4207
5010	696	149	2	938	524	531	420	145	36	261	125	333
102465497	0	0	0	1	0	1	0	0	0	0	0	0
57709	6	9	3	242	32	245	43	358	5	7	27	47
101928583	6	1	0	6	7	10	3	5	4	1	6	7
105374211	0	0	0	2	0	0	0	0	0	0	0	0
200916	3430	601	543	620	718	508	707	270	329	451	317	594
56648	181	274	13	335	547	299	50	96	30	104	68	574
6514	0	18	3	45	1	403	8	17	25	6	98	19
23043	195	326	6	1418	820	1089	80	235	33	71	152	637
105374216	1	1	1	26	21	6	0	3	0	0	0	0
693154	0	0	0	0	1	0	0	0	0	0	0	0
102724479	2	12	0	20	9	29	8	5	1	5	8	5
5337	366	496	87	695	937	1506	178	149	118	53	405	330
389177	0	0	0	0	1	0	0	0	0	0	0	0
100874219	0	0	0	0	0	0	0	0	0	0	0	0
105374218	0	0	0	0	0	0	0	0	0	0	0	0
105374217	0	0	0	2	0	1	0	0	0	1	0	0
64778	1973	1343	90	5149	5650	3194	299	797	156	228	435	4569
107986153	69	41	2	51	70	19	22	14	11	15	16	65
2693	0	1	0	17	1	25	1	23	1	4	11	9
8743	934	523	58	1855	688	1746	665	485	120	294	404	499
105374219	0	0	0	1	1	2	1	0	0	1	0	0
57552	210	368	15	1510	1400	1142	97	147	17	105	140	432
1894	116	148	9	891	3199	386	22	71	9	47	48	298
107986052	0	0	0	0	0	0	0	0	0	0	0	0
83893	1	0	0	1	0	0	0	0	0	0	0	0
105374221	0	0	0	0	0	1	0	0	0	0	0	0
105374220	0	0	0	0	0	0	0	0	0	0	0	0
105374224	0	0	0	0	0	0	0	0	0	1	0	0
22871	55	91	3	77	10	133	11	60	0	14	6	23
105374225	0	0	0	0	0	0	0	0	0	0	0	1
100874010	0	0	0	0	0	0	0	0	0	0	0	0
105374226	0	0	0	0	0	0	0	0	0	0	0	0
254827	106	212	23	277	824	400	59	93	51	61	95	271
107986027	0	0	0	0	2	3	0	0	0	0	0	0
100862679	0	0	0	0	0	0	0	0	0	0	0	0
100874244	0	0	0	1	2	0	0	0	0	0	0	0
100616395	0	0	0	0	0	0	0	0	0	0	0	0
100874245	0	0	0	0	0	0	0	0	0	0	0	0
102465858	0	0	0	0	0	0	0	0	0	0	0	0
105374230	0	0	0	0	0	0	0	0	0	0	0	0
100505547	3	1	0	1	0	1	0	0	0	0	2	1
105374229	0	0	0	0	1	0	0	0	0	0	0	0
101928684	0	0	0	0	0	0	0	0	0	0	0	0
79718	1439	1455	131	3307	4545	2245	718	798	196	408	664	1414
107986053	0	0	0	0	0	0	0	0	0	0	0	0
100820709	1	0	0	3	0	0	0	0	0	2	1	1
100505566	53	16	0	115	4	79	13	3	1	1	8	91
101928711	18	27	0	81	5	48	9	4	2	6	11	64
102724550	11	7	6	8	0	15	4	0	2	4	3	4
107986154	0	0	0	0	0	1	0	0	0	0	0	0
105374234	0	0	0	0	1	1	0	0	0	0	0	0
107986155	1	1	0	0	1	0	0	0	0	0	0	0
107986156	1	0	0	0	0	0	0	0	0	0	0	0
105374235	38	9	0	17	0	4	8	0	2	0	1	0
100874330	3	0	3	17	3	19	23	18	3	11	8	2
104797538	6	2	0	26	25	3	5	5	0	0	12	9
10242	9	14	17	433	35	437	179	560	18	8	96	119
64393	803	1075	46	1472	926	1172	267	392	81	94	446	1138
101928739	0	0	0	0	0	0	0	0	0	0	0	0
5290	758	663	34	1303	1205	1250	137	353	81	143	187	891
27094	86	97	15	233	223	202	20	37	21	26	37	149
51193	403	589	77	622	647	691	194	362	53	47	226	510
55669	915	894	90	1520	1259	1211	240	428	118	99	285	988
59345	1160	1331	37	2433	837	1733	450	504	80	295	365	1839
107986157	0	2	0	0	0	2	0	2	0	0	1	2
86	420	637	37	805	1636	758	116	277	14	19	262	562
57129	1002	733	168	508	769	515	373	265	170	447	242	473
4711	1638	1186	369	1149	1832	961	828	502	230	193	540	658
107986158	228	144	22	147	162	124	73	58	15	21	50	104
8975	255	320	16	429	436	406	94	282	15	45	102	299
51555	6	4	13	8	21	21	11	12	10	17	8	13
101928790	1	0	0	1	0	0	0	0	0	0	0	0
100505609	0	0	0	0	0	0	0	0	0	0	0	0
101928856	2	0	4	2	1	3	0	4	1	1	1	0
151613	590	1051	42	2324	2303	1544	265	786	58	58	401	1012
339829	41	46	0	175	43	131	12	44	5	2	23	100
101928882	73	49	0	41	4	74	15	17	3	15	15	48
105374240	2	1	0	2	0	5	0	1	0	0	1	4
8087	2330	1768	486	2506	3547	2151	670	872	386	420	637	1204
131118	404	577	171	413	610	425	248	245	96	46	205	231
347689	0	4	1	13	1	8	5	9	5	0	1	4
102724604	0	0	0	0	0	2	0	0	0	0	2	1
6657	0	13	0	28	14	16	6	11	7	2	5	4
100996490	0	0	0	0	1	0	0	0	0	0	0	0
105374242	0	0	0	0	0	0	0	0	0	0	0	0
105374243	0	0	0	0	0	0	0	0	0	0	0	0
401103	0	0	0	0	0	0	0	0	0	0	0	0
105374244	0	0	0	0	0	0	0	0	0	0	0	0
102724617	0	0	0	0	0	0	0	0	0	0	0	0
107986054	0	0	0	0	0	0	0	0	0	0	0	0
105374245	0	0	0	0	2	0	0	0	0	0	0	0
23200	757	922	52	2949	3572	2221	191	626	57	54	317	1584
54165	395	536	41	849	955	750	163	285	63	90	175	572
105374246	2	3	0	2	3	2	4	0	0	1	0	0
56922	454	389	224	671	861	1178	330	277	249	128	340	325
105374247	0	0	1	1	2	6	1	0	4	3	2	0
27074	93	14	24	356	78	283	44	40	16	26	50	104
23101	171	76	9	392	309	233	34	160	9	20	91	161
84002	338	262	11	1546	1915	747	28	159	10	18	116	823
107986160	9	4	4	85	73	65	8	26	6	15	3	36
107986161	4	3	0	23	32	8	2	5	2	9	4	14
100505687	37	81	58	145	85	138	55	81	12	11	54	60
109616971	0	0	0	5	0	1	0	1	0	0	0	1
109617007	0	2	0	2	1	4	1	2	0	0	1	1
89857	509	190	5	2282	535	784	216	239	39	71	192	668
100874019	0	0	0	2	0	1	0	0	0	1	0	0
105374248	0	0	0	0	0	0	0	0	0	4	0	0
107986162	1	6	1	12	22	21	5	2	3	12	1	6
54800	389	331	46	1450	2520	1228	230	293	64	41	202	570
55689	398	460	15	1356	1282	1104	243	433	56	104	250	631
100874113	10	15	0	53	49	58	4	16	0	0	8	29
79929	37	46	59	55	21	68	32	30	38	42	28	35
55486	1011	1053	343	791	908	867	535	391	310	611	438	640
100616127	0	0	0	0	0	0	0	0	0	0	0	0
10057	757	596	32	2152	1528	2108	578	796	128	332	546	1101
100873982	0	0	0	0	0	1	0	0	0	2	0	0
200909	0	0	0	0	0	0	1	0	0	0	0	0
170572	0	1	0	0	2	2	1	1	1	3	0	1
105374249	2	9	1	16	18	9	3	5	3	0	6	4
106478970	0	0	0	1	0	0	0	0	0	0	0	0
285242	0	0	0	0	1	0	0	0	2	6	2	0
8893	929	1033	216	1112	1938	1321	568	650	417	755	553	787
1857	1554	1843	116	3407	3554	3087	540	1156	226	436	806	2911
1173	6538	6088	447	5552	6880	5811	2537	2347	786	4626	2320	5491
55324	872	851	123	1068	1876	1274	334	560	182	300	482	862
90113	14	39	27	893	92	1184	334	1392	77	542	460	188
100187716	0	1	0	3	1	1	1	4	0	0	1	0
10195	435	410	112	555	1114	579	257	229	169	813	263	450
110599564	106	80	46	40	100	55	43	26	35	49	26	48
110599583	25	29	31	40	40	92	53	118	38	7	44	20
94032	20	9	402	46	46	94	178	105	369	129	61	32
9718	0	3	29	24	7	82	45	117	37	6	35	7
5708	3247	2861	231	3940	6597	3767	1037	1431	388	1084	1027	3451
1981	4955	5488	208	6506	10922	6598	1017	2500	390	857	1763	6350
692107	0	1	0	1	1	2	0	1	0	0	0	0
131408	452	1141	13	659	368	576	108	358	20	38	244	491
1181	60	89	22	197	475	410	59	75	43	17	188	54
5437	1260	868	312	1124	1846	850	562	374	355	835	473	583
7066	36	18	1	31	10	25	13	8	4	15	12	17
8646	504	615	21	587	402	542	238	285	58	133	289	462
105374250	2	1	0	2	1	0	0	4	0	0	1	2
105374251	4	10	0	1	0	8	0	0	0	0	0	3
100874079	0	0	0	0	0	1	0	0	0	1	0	0
2049	239	120	73	408	251	148	90	44	51	148	111	215
64110	253	424	122	682	762	699	323	353	125	164	347	362
107986163	52	21	15	32	12	22	40	11	18	24	16	26
101928992	0	0	0	0	0	0	0	0	0	0	0	0
105374253	1	1	13	2	0	1	2	1	2	1	1	0
23355	496	533	55	1237	1675	1120	236	440	100	176	278	769
285382	41	668	1	87	47	161	42	101	6	3	40	148
339926	5	5	0	12	20	15	0	9	0	0	3	2
1962	103	106	25	264	336	312	58	155	51	14	66	67
100847054	0	0	0	0	0	0	0	0	0	0	0	0
9175	440	486	101	986	899	721	191	293	118	113	228	478
101929018	5	8	0	25	33	17	6	4	1	1	10	13
90407	513	377	95	888	1763	542	247	187	131	382	223	410
105374254	3	3	1	8	12	5	0	4	0	0	4	3
200879	28	14	34	1011	1345	600	93	41	45	224	129	196
107986055	0	0	0	0	0	0	0	0	0	0	1	0
59343	657	802	38	723	1341	715	134	358	49	96	186	540
10644	230	149	27	966	1160	422	124	69	57	189	82	372
646600	1	0	0	3	0	0	0	0	0	7	0	0
100847078	0	0	0	0	0	0	0	0	0	0	0	0
6434	2876	3169	244	2270	2992	2722	733	1103	252	532	906	1998
344887	36	3	0	26	7	11	4	2	0	34	1	132
2119	355	381	83	778	754	631	227	222	133	210	313	378
105374257	0	59	2	5	3	8	6	8	6	1	1	0
1608	17	375	1	138	48	115	11	58	7	27	12	38
107986164	0	0	0	0	0	1	0	0	0	0	0	0
253573	0	0	0	0	0	0	0	0	0	0	1	0
107986165	0	0	0	0	0	0	0	0	0	0	2	0
1427	69	61	14	45	18	52	51	35	23	57	41	27
55171	165	261	7	340	295	367	47	97	11	21	88	246
51726	1426	1198	568	1408	1851	1250	678	534	522	677	570	1243
197	0	0	3	4	1	4	0	0	5	0	1	3
26998	0	4	3	1	1	0	2	0	28	0	1	5
105374258	0	0	0	2	0	0	1	0	2	0	0	0
3273	0	0	0	0	2	0	0	0	0	0	1	3
3827	0	1	1	1	2	6	1	0	5	1	2	40
105374259	0	0	0	2	0	14	0	0	0	0	0	3
1974	5060	9048	944	10421	16321	9659	2443	6278	572	315	2776	4907
619567	1	6	0	47	31	20	0	9	0	2	0	26
109617006	2	18	0	46	69	44	0	16	0	1	0	43
100302143	1	4	1	20	16	8	0	5	5	2	1	11
677847	2	11	1	36	37	19	0	6	5	2	1	21
6043	13	26	2	79	78	47	0	19	3	3	4	58
619568	16	30	0	106	68	35	1	20	1	0	4	41
5984	188	204	40	423	818	233	159	75	45	103	127	100
102724699	0	0	0	3	2	0	1	0	0	6	0	0
9370	7209	1448	0	44	1	537	30	203	8	10	6	1076
100874095	863	313	0	14	1	170	2	47	1	4	1	284
6480	438	973	49	2732	1352	1807	474	827	90	206	496	579
116832	483	217	235	379	662	166	307	63	95	494	100	101
101929106	0	0	0	0	1	0	0	0	0	0	0	0
132112	0	0	0	0	0	0	1	0	0	0	0	0
5648	33	181	2	25	118	31	13	21	8	0	3	17
105374260	0	1	0	0	5	1	2	0	0	0	1	0
101929130	5	10	0	4	3	4	1	0	0	3	3	3
64108	44	49	13	316	125	213	152	23	32	156	55	47
105374261	5	0	0	44	78	13	3	0	0	3	6	10
105374262	0	0	0	2	4	0	0	0	0	0	0	0
6750	80	811	1545	5181	419	8864	2029	16207	1539	7268	17355	3605
344892	0	0	0	1	2	0	0	0	0	0	0	0
100131635	0	0	0	2	6	2	0	0	0	0	0	2
604	1496	3041	74	3361	3480	3012	461	1952	151	495	624	2114
105374263	0	1	0	3	13	0	0	0	0	0	1	0
105374264	0	0	0	15	44	2	0	0	1	0	0	2
105374265	0	0	0	0	0	0	0	0	0	0	0	0
105374266	0	0	0	0	0	0	0	0	2	0	0	0
107986166	3	3	0	1	0	0	0	9	0	0	1	1
339929	28	33	3	30	31	44	15	12	10	17	15	18
4026	741	11166	73	4882	4578	3461	351	1388	118	475	503	2783
401105	0	1	0	3	2	1	10	0	6	0	0	4
100873917	0	0	0	0	0	0	1	0	0	1	0	0
407020	0	0	0	0	0	0	0	0	0	0	0	0
100874043	6	8	2	9	12	20	3	3	0	0	3	5
107986168	4	7	0	3	0	3	0	2	0	0	1	2
107986167	9	10	0	8	16	3	2	0	1	14	1	14
285386	197	147	0	415	107	143	79	42	8	48	45	192
100874027	6	4	2	14	3	6	2	0	0	1	1	7
105374270	0	0	0	2	0	0	0	0	0	2	0	0
107986169	0	0	0	4	0	0	0	0	0	0	0	10
8626	2	18	0	31	229	28	10	1	0	3	4	53
100126340	0	0	0	0	0	0	0	0	0	0	0	0
55214	246	730	12	847	691	827	92	92	34	171	162	518
101929152	1	2	0	8	5	1	0	0	0	1	0	0
107986170	0	0	0	156	105	68	0	0	0	0	1	47
9076	55	188	89	2088	1652	2169	442	97	119	159	482	654
10686	1	0	0	12	6	24	4	0	0	0	2	7
131920	0	0	0	0	0	0	0	0	0	0	0	0
3556	357	384	2	1534	3418	1008	66	197	12	23	117	923
105374272	0	0	0	0	0	0	0	0	0	0	0	0
647309	0	13	2	2	2	30	6	1	4	0	9	2
100170222	0	0	0	0	0	0	0	0	0	0	0	0
107986171	0	0	1	0	1	1	0	1	0	0	0	0
344901	2	100	0	7	1	2	1	2	1	1	1	1
106480738	5	3	0	3	0	1	1	0	0	4	2	1
257313	4	9	0	4	2	6	1	3	0	0	0	3
152137	2163	2080	118	2833	2648	2963	474	1156	153	243	588	2072
103344926	4	0	0	74	310	0	0	1	0	1	0	2
152138	0	0	0	2	0	0	0	0	0	0	0	0
105374275	0	0	0	0	0	0	0	0	0	0	0	0
105374276	0	0	0	0	0	0	0	0	0	0	0	0
105374277	0	0	0	0	0	0	0	0	0	0	0	0
2257	14	38	40	41	30	82	43	101	19	11	30	105
100873986	0	0	0	0	0	0	0	0	0	0	0	0
100873987	0	0	0	2	0	5	0	1	0	0	0	0
107986028	0	0	0	0	2	0	0	0	0	0	0	0
107986056	0	0	0	0	4	0	0	0	0	0	0	0
151963	469	204	9	221	56	222	49	88	12	53	79	464
105374280	0	0	0	0	0	0	0	0	0	1	0	0
57110	7	4	0	6	2	19	7	10	4	6	6	11
84789	0	0	0	2	0	1	0	1	0	0	0	1
344905	0	0	0	1	0	6	2	0	1	0	0	0
100874218	0	0	0	0	0	1	0	0	0	0	0	0
84239	2	29	30	133	232	616	87	12	30	10	161	13
101929198	0	0	0	2	2	6	1	0	1	0	0	0
4976	800	1094	75	1497	2973	1656	185	591	99	146	287	1378
100873941	1	7	0	15	32	19	0	6	0	0	1	13
102724808	2	8	0	5	46	4	1	2	0	1	2	4
105374282	0	0	0	0	0	0	0	0	0	0	0	0
105374283	0	1	0	1	1	0	0	1	0	0	0	0
105374284	0	1	0	1	1	57	0	0	0	2	11	3
105374285	0	3	0	58	37	257	0	1	4	0	11	10
105374287	0	1	0	7	8	8	1	1	0	1	3	1
105374286	0	0	0	0	0	0	0	0	0	0	0	3
647323	0	0	0	0	0	1	0	0	2	0	1	0
100128023	0	0	0	0	0	0	0	0	0	0	0	0
285389	2	0	7	5	6	5	2	2	1	4	3	3
102724877	0	2	1	2	0	0	0	0	0	0	0	2
3280	227	565	177	1091	655	561	207	135	126	165	384	542
107986172	0	0	0	0	0	0	0	0	0	0	0	0
100505920	0	0	0	0	0	2	0	0	2	0	3	0
101929337	0	0	0	2	0	0	0	0	0	1	0	0
105374289	0	1	0	0	4	4	2	1	0	4	1	2
100131551	1	1	0	12	9	14	0	0	0	1	0	31
1370	9	1	0	1	0	0	0	0	0	0	0	21
131578	749	131	1	618	30	73	133	59	16	23	218	4237
2814	2	3	0	9	3	7	0	0	0	0	3	19
79572	3094	2250	37	3333	8373	4198	166	1352	78	133	456	6495
401106	36	13	0	33	27	18	6	6	1	42	5	15
100507297	53	45	46	66	38	110	60	54	52	57	54	37
93109	385	176	5	564	415	388	171	148	26	55	142	330
105374291	0	2	0	5	3	5	0	1	0	2	0	7
55341	831	933	72	1464	2015	1184	297	555	105	250	349	864
131583	1196	435	9	197	202	408	99	171	18	54	110	250
105374292	0	0	0	1	0	4	0	0	0	0	0	0
100507391	0	0	0	1	1	2	0	0	0	1	0	1
105374293	0	0	0	0	1	0	0	0	0	0	0	0
107986174	0	0	0	1	1	3	0	0	0	0	0	3
107986173	0	0	0	1	2	1	0	0	0	0	0	0
105374294	0	0	0	0	0	2	0	0	0	0	0	0
105374295	0	0	0	0	0	0	0	0	0	0	0	0
152002	290	266	18	564	323	482	164	124	38	91	179	455
100874528	0	0	0	0	0	0	0	0	0	0	0	0
100422926	0	0	0	0	0	0	0	0	0	0	0	0
101410543	1	1	0	12	20	22	2	0	0	7	4	0
105374296	0	0	0	23	8	14	0	0	0	6	7	2
23527	451	696	21	1908	2046	1503	110	578	32	36	225	1056
5504	954	1262	101	1843	2140	1505	360	615	85	202	417	1183
347	4294	11708	578	9450	6144	10977	7861	3286	867	4559	4460	3125
107986029	0	1	0	0	32	10	27	4	23	2	4	0
105374298	12	20	3	133	177	106	23	62	9	13	31	58
105374297	1	1	0	10	12	15	5	6	1	3	7	4
727956	234	253	20	517	1521	551	90	212	37	93	105	196
440993	54	72	25	70	224	134	158	75	83	137	97	36
693155	6	15	0	8	40	18	2	11	0	0	10	7
200958	102	217	49	422	736	608	278	96	203	1289	351	389
4585	41	19	4	6959	946	91	13	10	1	70	37	468
105374299	2	0	0	125	7	1	0	0	0	1	0	46
101929697	0	0	0	0	1	0	0	0	0	0	0	0
107984010	0	0	0	4	0	1	0	0	0	2	0	1
10188	562	574	76	2867	3074	1876	612	821	182	889	761	712
102465977	0	0	0	4	1	2	0	0	0	0	0	1
100128262	3	8	1	60	38	39	8	25	8	11	14	12
727978	2	3	0	45	25	26	12	17	7	11	8	15
255812	457	311	30	709	1532	786	219	226	52	109	180	265
105374301	1	5	0	22	26	15	23	15	8	10	10	10
7037	3106	2007	76	3052	3700	2491	163	807	71	162	510	3284
401109	0	0	5	2	4	13	2	0	4	0	3	1
105374303	0	0	0	0	0	0	0	0	0	0	0	0
131540	18	3	0	11	3	8	4	5	5	25	6	2
105374304	9	8	3	9	2	20	9	4	11	40	3	4
200931	23	13	7	14	9	26	22	5	8	15	13	11
5130	1227	1632	91	2046	1603	1938	438	642	158	424	422	1323
255758	90	61	30	85	72	71	94	29	39	52	47	35
100534611	21	10	4	22	27	23	12	6	2	2	13	15
107986031	4	4	0	35	22	24	2	15	0	0	6	14
100874214	8	2	3	16	11	18	4	7	2	2	4	9
116211	5	2	1	8	13	12	4	4	0	1	3	9
26043	563	493	62	1784	1696	1673	176	523	118	109	221	782
100874034	1	4	0	10	4	8	4	4	1	4	1	3
165918	491	415	36	725	1109	669	165	204	47	141	121	403
105374306	14	0	0	8	6	1	1	0	3	21	2	2
105374307	0	1	0	0	0	1	0	0	0	0	0	0
255798	1	1	0	0	0	1	1	0	0	0	0	1
348793	155	178	23	194	223	186	80	82	26	67	63	94
200933	361	321	31	405	829	353	108	156	30	38	102	319
101929769	6	2	1	1	1	4	3	1	0	2	3	1
375387	124	178	4	142	42	226	61	87	6	3	93	93
84984	45	51	1	66	43	56	27	30	2	3	30	28
54965	292	455	99	455	736	389	179	206	94	174	164	239
5062	1792	1434	98	2421	3085	2078	405	743	143	383	370	2249
205564	527	598	36	1019	1125	738	158	390	38	90	202	790
22916	1637	1988	135	1742	2304	1688	502	813	124	287	554	1480
100874001	20	38	2	51	61	38	5	20	1	0	6	32
152217	427	329	132	244	361	330	219	180	135	133	183	219
80235	162	125	18	222	125	204	126	104	51	77	119	153
4241	704	126	29	3124	4533	901	179	71	107	1148	275	280
100507057	80	52	33	225	342	103	99	55	39	55	83	41
1739	501	810	45	1676	2223	1518	173	522	80	52	289	1091
100616216	0	0	0	0	1	0	0	0	0	0	0	0
100507086	1	1	0	9	6	8	1	1	1	0	1	3
101926923	0	0	0	0	0	0	0	1	0	0	0	0
105374308	1	0	2	1	3	4	0	1	0	0	0	1
105374309	2	0	0	4	1	6	0	0	0	6	2	1
100129516	1	3	0	5	9	18	3	7	2	0	5	11
622	60	34	33	263	1281	271	99	126	34	60	88	211
220729	129	246	7	480	1045	369	20	171	4	14	84	199
107986175	0	2	0	36	15	22	1	5	2	1	6	9
112268458	8	8	1	142	114	80	16	36	8	20	13	52
9711	634	673	72	1000	1092	833	250	400	120	192	241	579
100126321	2	6	0	8	16	10	1	11	1	0	3	5
84248	1543	2054	162	1862	2004	1883	336	816	155	229	414	1912
84859	687	765	51	1332	1032	1133	278	470	63	215	268	730
105374310	0	0	0	1	8	2	0	1	0	0	0	1
84223	332	130	41	336	182	228	53	59	19	22	93	125
6165	27016	11751	18609	8252	12483	7814	12778	4266	9264	5355	5569	6071
89782	116	122	7	572	424	347	62	124	13	18	87	161
100873947	2	2	0	27	18	15	1	2	0	0	0	4
348840	3	1	2	0	0	2	1	0	0	0	0	1
107986177	0	2	0	1	0	0	0	0	0	0	0	0
728262	68	77	8	356	150	260	34	101	18	42	59	171
105379426	1	2	0	7	9	3	1	1	0	0	0	1
101928669	7	11	5	10	28	16	3	4	1	0	3	8
101059949	0	1	0	4	2	1	1	1	0	0	0	6
107987361	1	1	0	6	6	3	0	2	0	0	1	6
152687	107	177	30	122	155	184	47	74	25	35	78	79
255403	20	130	2	175	162	209	31	40	10	14	40	52
642280	15	26	0	49	24	70	4	20	1	1	6	39
107986244	0	0	0	9	4	4	0	0	0	0	1	2
654254	5	13	1	21	16	27	14	15	2	9	5	16
105374336	6	12	1	5	3	6	13	5	1	2	11	2
7700	191	376	27	591	321	509	116	240	19	63	146	265
693156	2	0	0	0	1	0	0	0	0	2	0	0
79963	70	123	12	167	151	229	42	103	11	6	60	83
170960	204	268	32	567	507	541	72	248	44	23	126	296
54872	536	792	71	1970	1800	1789	344	524	113	372	406	1079
112441426	0	0	0	6	1	13	15	21	3	1	15	1
105374338	0	0	0	6	2	18	9	13	1	0	9	1
5158	75	27	14	96	90	115	93	82	20	59	66	25
101928521	2	2	0	9	4	8	4	4	0	1	12	3
521	2730	1791	2517	915	1268	1131	1880	473	1986	3228	828	713
4636	853	553	341	532	404	519	412	196	289	558	331	423
84179	450	188	43	528	171	428	145	120	89	338	153	430
107986245	0	0	0	0	0	0	0	0	0	0	0	0
10336	840	1072	35	1754	1928	2208	403	736	65	124	655	1222
107986246	4	22	1	24	44	15	7	7	1	1	5	15
107986211	64	63	6	205	197	232	39	65	32	19	53	124
100129917	4	20	0	90	28	55	1	20	1	2	8	26
10815	106	90	7	134	79	190	77	163	32	239	118	82
105374339	15	10	1	45	39	42	7	29	7	13	9	7
105374340	0	0	0	2	1	2	1	1	0	2	2	1
2580	1209	1043	135	2266	2622	2152	607	762	303	776	744	1544
105374341	1	10	0	13	10	5	1	0	0	0	0	10
84286	477	453	56	833	597	884	280	456	114	392	399	363
1609	367	283	31	899	1111	653	158	248	69	169	255	499
10861	18	26	6	167	290	192	13	50	13	11	26	57
3425	564	313	77	894	1298	709	296	322	271	522	429	591
53834	979	352	83	793	1423	799	192	141	207	132	221	1168
105374343	1	0	0	1	2	0	0	0	1	0	0	2
285498	220	64	45	62	18	82	66	43	57	13	83	73
105374344	0	1	0	0	0	1	0	0	0	2	0	0
100379220	1	5	1632	0	0	61	287	1	483	6	28	1
10417	3920	1219	95	2807	4121	4099	2060	842	533	4160	1747	3706
100130872	54	28	1	163	74	167	65	32	10	192	49	51
101928548	1	1	0	28	12	25	2	1	0	0	5	4
285463	301	312	26	485	548	586	114	238	31	24	215	320
1487	1912	1811	558	3975	3921	3554	1310	1577	785	1159	1350	2303
92070	56	61	10	156	114	184	40	58	14	15	40	77
105374347	0	0	0	0	2	4	0	2	0	0	4	2
105374346	1	1	2	7	1	0	8	1	5	1	7	0
10296	996	783	82	1060	1201	1467	444	539	116	225	433	819
57654	159	168	12	991	837	730	126	185	41	139	157	272
54729	0	0	0	0	0	0	0	0	0	0	0	0
105374348	0	0	0	0	0	0	0	0	0	0	0	0
152877	68	35	11	81	43	59	54	18	19	35	28	32
105374349	1	0	0	1	1	0	0	0	0	0	1	1
7884	1299	991	109	1114	1718	993	266	470	87	206	344	926
92305	613	1002	180	1137	1397	1232	528	606	254	171	633	504
10460	325	168	25	716	1330	510	191	119	48	536	181	211
112268460	52	23	1	107	276	75	26	21	5	34	48	27
2261	29	287	733	296	235	3795	323	50	982	119	1370	87
3954	863	650	68	712	1176	933	172	341	127	361	261	823
7468	586	678	53	1967	4137	1409	191	508	74	141	300	804
677770	0	1	2	2	3	1	1	0	3	3	1	1
7469	331	368	52	527	841	573	153	222	71	148	215	285
100126332	6	8	0	10	20	11	2	2	0	0	3	5
401115	337	108	148	334	474	299	371	147	369	1234	236	185
339983	286	56	43	199	14	411	99	103	113	108	109	81
353497	81	32	1	68	15	57	16	12	7	12	13	28
79441	280	218	20	433	375	361	106	136	16	58	92	184
10608	1761	1487	232	1489	595	2328	857	816	368	777	744	773
100616358	8	15	0	22	9	31	1	15	0	0	4	7
57732	161	214	12	683	232	561	80	193	17	41	189	258
105374352	21	11	0	32	31	24	4	5	3	4	10	25
107986249	0	19	0	2	1	2	0	0	0	0	1	7
402160	1	1	2	6	1	1	6	4	4	1	1	1
105374353	2	1	0	4	0	5	3	5	2	4	2	1
107986250	3	4	3	7	5	11	7	6	4	2	4	3
6047	1501	1305	71	1325	1417	1453	286	728	84	168	421	1378
8603	414	448	16	598	576	993	177	306	46	82	198	638
79155	1387	933	94	1091	867	917	386	395	102	373	364	727
102723763	2	1	0	2	0	3	2	0	2	3	1	0
6452	911	945	55	3489	4067	2394	446	578	143	742	399	1077
118	2637	5207	181	4428	4063	4801	1503	1958	373	832	1658	3368
10227	1254	830	118	2064	1841	1604	533	561	307	1275	704	1034
317648	179	195	61	279	295	281	129	115	65	130	121	200
8602	806	846	111	707	930	924	225	436	122	178	308	892
2868	72	88	12	85	30	71	45	45	40	50	28	62
100750326	0	0	0	2	0	0	0	0	0	1	0	0
3064	517	715	199	1846	1737	2078	372	670	233	353	416	1170
