GeneID	GSM4051655	GSM4051656	GSM4051657	GSM4051658	GSM4051659	GSM4051660	GSM4051661	GSM4051662	GSM4051663	GSM4051664
6478	264	377	49	78	128	152	120	62	175	78
105374155	12	14	5	3	4	0	4	1	8	4
646951	0	0	0	0	0	0	0	0	1	0
7401	0	0	0	0	0	0	0	0	0	0
116933	0	0	0	0	0	0	0	0	0	0
116931	50	28	2	19	24	3	56	9	76	49
29909	13	0	0	3	2	1	0	0	17	4
9934	7	4	0	4	6	6	4	0	33	4
53836	1	0	0	0	84	0	2	0	0	0
53829	11	7	0	7	10	15	10	0	36	9
64805	4	0	0	6	1	3	0	0	20	14
285313	10	27	5	3	16	0	49	7	170	22
100847036	0	0	0	0	0	0	9	0	0	0
105374157	0	0	0	0	2	0	0	0	0	0
105374158	3	0	0	0	0	0	0	0	0	0
344752	0	2	0	1	7	0	0	0	4	0
101928142	1	2	0	4	7	0	0	0	1	0
201651	2	0	0	0	17	2	0	0	0	1
105374160	0	0	0	2	8	7	0	0	0	0
13	1	0	0	4	11	0	4	3	0	8
56670	9	5	0	9	43	7	0	0	3	4
105374159	0	0	0	0	0	0	0	0	2	3
107986047	2	0	0	0	4	0	0	0	5	3
101928166	0	0	0	2	0	0	0	0	7	0
4154	1581	1626	236	1221	923	787	951	182	3557	823
401093	110	132	10	78	46	62	73	26	229	65
105374162	159	130	64	288	104	79	163	71	369	180
645843	34	17	13	20	35	13	25	0	68	11
105374163	0	0	0	0	0	0	0	0	0	0
102724289	0	0	0	1	0	0	0	0	0	0
5028	85	47	16	64	18	94	95	8	33	89
5912	624	957	51	402	628	576	521	18	291	338
105374164	148	88	20	51	84	131	65	0	76	99
105374166	0	0	0	2	0	2	3	0	7	2
105374165	0	0	0	0	2	0	0	0	0	0
107986147	9	0	0	3	9	11	0	0	5	1
152118	0	0	0	0	0	0	0	0	0	0
100507524	3	0	0	3	3	0	0	0	4	2
26084	58	98	83	56	18	22	200	78	76	46
105374167	6	2	0	2	0	2	15	7	6	16
170506	211	431	165	247	272	129	257	112	408	216
344758	0	0	0	0	0	0	0	0	0	0
105374170	0	7	0	0	0	0	0	0	0	0
105374171	5	10	0	0	3	0	0	0	0	0
4311	31	1605	5	21	112	1	32	0	23	14
101928190	0	0	0	0	0	0	0	0	0	0
100507537	0	0	0	0	0	0	0	0	0	0
105374172	0	0	0	0	0	0	0	0	0	0
23007	76	323	41	113	175	84	33	68	0	187
100874036	0	0	0	0	0	0	0	0	0	0
285315	27	12	46	42	26	33	76	51	31	39
9197	532	1206	1210	539	419	632	635	804	1093	810
105374174	10	15	7	8	7	8	0	7	9	4
8833	533	1275	343	409	447	446	683	308	752	446
7881	241	543	397	139	128	180	258	364	171	195
100874083	0	0	5	0	0	0	0	0	1	0
100874084	0	0	0	2	0	0	0	0	0	0
6747	368	1252	565	229	462	261	310	481	240	437
100287227	50	83	9	13	33	30	38	25	33	4
25976	208	531	62	100	243	179	205	34	281	103
107986148	4	14	4	0	10	8	10	7	7	1
730091	11	4	13	16	4	6	0	10	18	11
647033	11	12	20	19	11	18	9	35	25	15
389170	26	26	12	12	20	30	24	20	48	25
339894	6	17	0	3	11	4	8	0	2	2
105374177	7	32	0	2	6	4	0	0	3	0
100498859	0	0	0	0	0	0	0	0	0	0
57018	352	878	99	190	284	204	506	142	525	207
101928236	8	69	24	15	6	13	21	62	32	18
105374179	2	12	8	5	4	9	21	4	13	1
79674	7	3	51	18	20	52	11	54	4	40
5806	32	159	13	13	4	11	46	0	27	11
152078	0	0	0	0	0	0	0	0	0	1
6474	22	50	0	1	34	0	13	6	0	16
51319	760	667	222	778	987	417	498	117	1340	516
110599565	0	3	7	0	0	0	0	0	0	0
100996447	2	0	0	2	3	6	5	1	3	4
4291	17	98	12	18	84	33	37	3	11	27
85476	260	459	85	151	280	205	241	88	255	184
56925	91	24	3	86	146	7	55	2	26	93
5918	201	21	10	119	100	101	178	5	68	70
112268457	5	0	6	7	18	5	13	4	7	5
100287290	196	91	45	202	130	89	280	34	103	103
64747	289	339	87	179	237	222	270	50	240	288
105374181	9	11	0	33	9	16	23	3	33	4
100505385	61	60	4	17	36	54	60	0	27	27
654502	0	3	0	0	1	0	4	0	3	2
29970	61	58	4	17	35	54	63	0	28	26
100500803	0	0	0	0	0	0	0	0	0	0
100874433	6	0	0	8	11	10	55	0	23	5
101928351	0	6	0	7	12	2	38	0	7	4
101928376	2	0	0	2	1	0	14	0	2	5
3592	2	0	0	4	0	10	1	0	2	0
730109	0	0	0	0	0	0	0	0	0	0
105374314	0	0	0	0	0	0	0	0	0	0
107986149	0	0	0	0	2	0	0	0	0	0
401097	36	28	0	8	10	27	26	11	2	10
100174949	100	221	51	90	86	78	123	34	114	94
57560	67	174	45	55	62	72	119	14	88	72
10051	69	143	31	58	76	108	31	9	96	46
406949	0	0	0	0	0	0	0	0	1	0
406951	0	0	0	0	0	0	0	0	1	0
286827	82	173	16	53	80	18	74	17	72	89
3840	130	345	53	108	275	101	189	37	167	128
677767	318	260	354	376	681	262	299	289	403	393
80117	2	28	5	22	61	13	6	0	2	5
151742	87	202	17	91	54	93	128	74	100	84
8706	53	109	19	39	54	67	111	17	32	54
105374186	3	0	0	1	0	0	0	0	1	0
51068	151	472	101	132	156	81	210	58	249	132
105374187	7	17	7	8	11	1	8	0	7	2
112268450	0	14	0	1	4	1	0	4	1	5
165679	6	43	0	8	10	19	3	0	4	13
107986150	0	0	0	0	0	0	0	0	0	0
101243545	27	97	20	56	163	38	36	14	97	56
131149	0	0	0	0	0	0	0	0	0	0
107986048	0	0	0	0	0	0	0	0	0	0
107986049	0	0	0	0	0	0	0	0	0	0
647107	0	0	0	0	0	0	7	0	0	0
105374188	0	0	0	0	0	0	0	0	0	0
102724419	0	0	0	0	0	0	0	0	0	0
100302148	0	0	0	0	0	0	0	0	0	0
105374189	0	0	0	0	0	0	0	0	0	0
105374190	0	0	0	0	0	0	0	0	0	0
105374191	0	87	0	7	0	0	28	0	16	0
107986151	2	8	0	0	0	0	14	0	0	5
104355289	0	0	0	0	0	0	0	0	0	0
107986050	0	0	0	0	0	0	0	0	0	0
6476	0	41	0	0	0	0	0	0	0	0
105374192	0	0	0	0	0	0	0	0	0	0
101928405	0	0	0	0	0	0	0	0	0	0
22865	1	22	0	1	3	0	3	0	0	2
103695433	0	0	0	2	0	0	0	0	0	0
590	1	2	0	3	4	6	28	0	10	13
105374194	0	0	0	0	0	0	0	0	0	0
105374193	0	0	0	0	0	0	0	0	0	0
105374195	0	0	0	0	0	0	0	0	0	0
105374196	1	0	0	0	0	0	0	0	0	0
79740	0	0	0	2	7	0	0	0	0	5
104310350	0	0	0	0	0	0	0	0	0	0
5276	0	0	287	7	0	35	15	200	0	116
105374197	2	0	13	0	0	0	15	15	0	2
151790	160	154	64	66	59	101	96	13	239	88
11235	53	172	20	55	98	57	48	25	133	80
5274	12	15	28	13	7	12	11	4	22	22
646168	0	3	0	3	2	0	0	5	10	0
107986152	0	2	0	0	0	3	0	0	0	0
27333	589	743	238	481	559	340	429	163	353	385
93556	22	3	0	1	3	20	13	6	7	24
693136	0	0	0	0	0	0	0	0	0	0
105374200	0	0	0	0	0	0	0	8	0	0
100507661	8	0	0	1	0	7	8	0	0	3
105374201	0	0	0	0	0	0	0	0	0	0
107986051	0	0	0	0	1	0	0	0	0	0
2122	131	677	353	105	250	211	151	272	126	224
105374206	0	5	17	1	4	0	0	11	2	3
105374205	0	2	0	0	4	0	0	1	0	3
7012	329	1938	107	296	1410	287	360	250	435	282
84517	1	9	0	6	13	2	12	0	13	8
100189318	0	0	0	0	0	0	1	0	0	0
55892	27	99	26	32	58	29	48	22	58	41
151827	13	18	3	5	14	3	16	3	22	12
344657	7	36	0	2	12	0	0	0	4	0
79782	3	50	1	1	21	2	9	0	1	0
344658	0	0	0	0	0	0	0	0	1	0
100128164	1	3	0	0	0	2	0	0	4	0
7095	178	585	191	149	218	149	200	169	299	139
26996	19	82	11	17	48	35	18	15	27	34
80012	2668	4587	1158	1829	1683	1427	1640	904	4884	1503
105374209	10	7	11	12	5	0	11	5	2	4
5584	215	545	94	152	429	84	117	63	192	126
6498	1125	2813	301	622	1823	1129	559	73	598	960
5010	246	35	4	102	95	53	90	8	242	118
102465497	0	0	0	0	0	0	0	0	1	0
57709	8	3	1	10	3	27	4	0	10	77
101928583	9	0	0	2	1	7	14	0	6	5
105374211	0	0	0	1	0	0	0	0	0	0
200916	25	46	8	5	50	24	33	4	17	10
56648	41	51	21	40	70	38	47	17	15	39
6514	0	0	9	14	7	10	8	0	2	14
23043	552	1111	142	576	716	341	417	112	771	478
105374216	12	34	1	7	22	7	13	0	12	6
693154	0	0	0	1	0	0	0	0	0	0
102724479	10	9	0	3	15	0	0	0	6	3
5337	466	894	935	680	407	975	1149	531	1042	914
389177	0	0	0	0	2	0	0	0	0	0
100874219	0	0	0	0	0	0	0	0	0	0
105374218	0	0	0	0	0	0	0	0	0	0
105374217	0	0	0	0	0	0	0	0	0	0
64778	3925	9796	3164	1892	4430	2549	2155	1901	2080	2379
107986153	30	53	12	12	14	20	30	3	8	9
2693	10	0	0	2	0	0	0	0	0	4
8743	277	176	65	342	530	286	126	29	399	352
105374219	0	0	0	3	0	0	0	0	3	0
57552	207	455	120	219	237	321	105	79	435	215
1894	133	453	19	96	157	103	60	19	114	93
107986052	0	0	0	0	0	0	0	0	0	0
83893	0	0	0	0	0	0	0	0	0	0
105374221	0	0	0	0	0	0	0	0	0	0
105374220	0	0	0	0	0	0	0	0	0	0
105374224	0	0	0	0	0	0	0	0	0	0
22871	11	2	15	21	1	20	54	0	57	62
105374225	0	0	0	0	0	0	0	0	0	0
100874010	0	0	0	0	0	0	0	0	4	2
105374226	0	0	0	0	0	0	0	0	0	0
254827	191	650	338	232	303	418	287	128	278	397
107986027	0	11	0	1	1	0	6	0	0	0
100862679	0	0	0	0	0	0	0	0	0	0
100874244	0	0	0	0	0	0	0	0	0	0
100616395	0	0	0	0	0	0	0	0	0	0
100874245	0	0	0	0	0	0	0	0	0	0
102465858	0	0	0	0	0	0	0	0	0	0
105374230	0	0	0	0	0	0	0	0	0	0
100505547	0	0	0	0	3	0	0	0	1	2
105374229	0	0	0	0	0	0	0	7	0	0
101928684	0	0	0	0	0	0	0	0	0	0
79718	255	846	84	189	417	262	209	81	345	227
107986053	0	0	0	0	0	0	8	0	2	0
100820709	0	2	1	1	0	0	6	0	3	0
100505566	95	312	4	23	80	6	105	0	8	19
101928711	31	55	1	5	24	4	5	3	1	5
102724550	0	3	0	4	2	6	0	16	0	1
107986154	0	0	0	2	2	1	0	0	0	2
105374234	0	0	0	0	0	1	2	0	0	0
107986155	5	0	5	0	2	5	5	0	9	2
107986156	0	0	0	0	0	0	2	0	0	0
105374235	3	0	0	4	0	0	8	0	3	0
100874330	0	0	0	7	0	0	0	0	0	34
104797538	49	95	18	32	42	17	30	1	79	33
10242	3	0	0	12	19	8	24	1	11	45
64393	68	158	22	94	88	65	116	29	127	85
101928739	0	0	0	0	0	0	0	0	0	0
5290	125	368	67	91	187	92	100	34	203	71
27094	35	25	7	34	26	3	14	11	57	17
51193	187	270	60	109	114	135	178	87	173	112
55669	368	708	340	278	408	335	349	296	835	429
59345	1242	1624	191	1090	709	976	1272	97	1424	904
107986157	0	7	0	5	3	0	7	0	0	0
86	58	231	22	58	173	42	54	30	54	84
57129	138	102	26	101	200	136	93	61	320	164
4711	72	86	35	55	61	36	74	25	65	89
107986158	0	0	0	0	0	0	0	0	0	0
8975	164	205	114	171	181	144	241	90	388	221
51555	4	24	645	24	2	104	48	611	9	208
101928790	0	0	36	0	0	8	1	26	0	16
100505609	0	0	0	0	0	0	0	0	0	0
101928856	3	5	9	1	0	0	4	0	0	0
151613	58	97	67	61	29	27	96	14	98	48
339829	6	8	0	0	1	0	4	0	7	1
101928882	25	0	7	19	2	4	51	0	14	22
105374240	5	1	0	13	2	0	21	0	6	6
8087	434	937	257	352	461	306	351	135	772	319
131118	24	78	18	16	39	21	15	18	34	25
347689	8	3	2	2	0	0	0	0	5	10
102724604	0	0	0	0	0	0	0	0	0	0
6657	14	1	0	1	0	0	14	0	0	10
100996490	0	0	0	0	0	0	0	0	3	0
105374242	0	0	0	0	0	0	0	0	0	0
105374243	0	0	0	0	0	0	0	0	0	0
401103	0	0	0	0	0	0	0	0	0	0
105374244	0	0	0	0	0	0	0	0	0	0
102724617	0	3	0	0	0	0	1	0	0	0
107986054	0	0	0	0	0	0	0	0	0	0
105374245	0	6	0	0	1	0	1	0	0	1
23200	381	1099	192	323	561	295	271	84	723	326
54165	115	137	28	77	95	58	66	7	123	65
105374246	0	0	0	1	0	0	10	12	0	0
56922	349	572	416	388	372	299	278	402	580	374
105374247	0	0	0	0	0	0	0	0	0	0
27074	65	0	37	89	119	24	26	40	139	65
23101	216	23	38	230	109	182	86	25	209	216
84002	349	284	42	83	134	80	83	29	43	64
107986160	18	39	6	12	15	36	10	2	15	20
107986161	0	5	0	5	4	2	0	0	1	6
100505687	25	8	16	22	39	15	69	11	21	40
109616971	2	0	0	0	0	0	0	0	0	0
109617007	0	0	0	0	0	0	6	0	3	1
89857	1084	229	45	484	209	423	297	13	1077	319
100874019	1	0	0	2	2	0	0	0	8	0
105374248	0	0	0	0	0	0	0	0	0	0
107986162	85	175	28	44	44	52	94	27	95	28
54800	1406	2771	1501	861	779	1626	1200	593	1395	1500
55689	994	3120	339	691	1123	820	608	209	1020	658
100874113	29	93	15	10	25	14	50	8	18	11
79929	3	13	11	5	2	8	36	12	7	17
55486	194	252	88	153	270	140	128	80	239	155
100616127	0	0	0	0	0	0	0	0	0	0
10057	446	663	85	453	446	474	517	86	449	544
100873982	5	3	2	0	0	0	0	0	2	0
200909	0	0	0	0	0	0	0	0	0	0
170572	0	6	0	0	0	5	0	0	0	0
105374249	12	0	5	7	8	8	10	0	4	2
106478970	0	0	0	0	0	0	0	0	0	0
285242	4	0	0	1	0	3	0	0	1	0
8893	377	468	87	256	287	207	236	143	364	241
1857	741	1131	247	508	692	478	803	187	405	540
1173	1533	2950	334	1083	1996	1128	981	270	1058	1171
55324	509	773	201	323	330	288	455	229	434	342
90113	64	15	15	110	2	85	34	93	26	520
100187716	0	0	0	1	0	0	3	0	1	2
10195	129	183	59	67	94	92	83	53	111	93
110599564	22	19	7	8	26	11	2	15	4	16
110599583	10	11	150	20	17	19	22	208	4	63
94032	9	11	55	24	5	52	69	68	2	47
9718	2	0	155	16	1	22	20	250	0	78
5708	892	1254	220	544	1337	456	637	186	541	546
1981	2467	4449	1090	1536	2450	1607	2134	1178	1528	1682
692107	0	0	0	0	0	2	0	4	0	0
131408	488	572	74	271	276	338	321	102	262	276
1181	56	200	65	76	34	123	145	80	84	107
5437	400	923	90	239	327	328	201	69	330	200
7066	52	14	9	12	0	29	10	0	11	14
8646	803	735	370	468	132	342	950	398	383	458
105374250	0	7	5	3	0	0	0	0	0	1
105374251	2	8	0	2	0	1	0	0	6	0
100874079	5	0	0	0	0	0	0	0	0	0
2049	274	418	258	184	247	163	910	414	93	137
64110	181	241	108	113	230	114	142	83	118	163
107986163	16	9	10	14	17	11	50	15	10	9
101928992	1	4	0	0	0	0	0	3	4	0
105374253	0	0	5	1	2	0	0	6	1	0
23355	1164	1769	614	632	694	985	759	316	1218	764
285382	64	47	0	24	21	26	57	1	23	53
339926	0	0	0	0	2	1	0	0	0	2
1962	28	86	32	41	59	41	21	27	25	55
100847054	0	0	0	0	0	0	0	0	0	0
9175	367	933	982	503	452	951	284	664	250	774
101929018	15	47	5	21	17	13	24	12	40	7
90407	109	210	13	117	274	44	122	23	57	97
105374254	6	0	0	5	0	0	0	7	0	1
200879	322	901	53	293	1382	179	94	51	15	234
107986055	0	4	0	0	0	0	0	0	0	0
59343	772	1125	584	531	562	522	566	337	1057	589
10644	173	708	86	197	770	155	143	58	87	210
646600	1	5	2	0	19	5	0	0	2	1
100847078	0	0	0	0	0	0	0	0	0	0
6434	828	1478	319	538	637	539	696	234	1022	606
344887	6	3	0	3	0	4	10	0	0	0
2119	192	275	265	129	124	152	51	146	101	157
105374257	0	0	8	1	0	6	0	7	2	2
1608	76	23	20	28	32	23	37	2	140	27
107986164	0	0	0	0	0	0	0	0	0	0
253573	0	0	0	0	0	0	0	0	0	0
107986165	0	0	0	0	0	0	0	0	0	0
1427	8	1	0	0	1	0	0	0	0	4
55171	95	182	53	124	87	99	124	57	183	94
51726	130	213	52	73	271	77	47	87	82	72
197	0	0	0	0	3	0	0	0	0	0
26998	0	0	0	0	0	0	0	0	0	0
105374258	0	0	0	0	0	0	0	0	0	0
3273	0	0	0	0	0	0	0	0	0	0
3827	0	4	0	2	0	0	0	0	1	0
105374259	10	11	0	7	2	0	0	0	1	0
1974	599	2602	381	613	1438	560	573	265	1010	570
619567	17	57	4	1	7	3	26	23	15	6
109617006	1	2	0	0	0	1	0	0	1	3
100302143	10	21	3	1	5	10	5	4	9	3
677847	27	44	5	1	6	16	31	4	11	3
6043	4	9	0	4	0	7	0	0	9	1
619568	0	19	0	3	4	3	3	0	7	3
5984	34	127	21	25	46	42	40	8	83	35
102724699	1	3	0	0	4	4	1	0	7	0
9370	106	2	0	7	28	0	40	0	252	20
100874095	67	0	0	4	10	0	21	0	140	14
6480	1655	529	89	561	486	511	396	85	1917	467
116832	13	48	9	12	61	29	42	0	15	6
101929106	0	0	0	1	0	0	0	0	2	0
132112	0	0	0	1	0	0	0	0	2	0
5648	3	33	12	17	24	0	42	3	97	9
105374260	0	0	0	0	5	0	0	0	2	0
101929130	0	0	0	0	0	0	0	0	2	0
64108	58	89	12	87	254	27	15	3	43	48
105374261	8	6	0	0	9	0	0	0	0	0
105374262	0	0	0	0	11	0	0	0	0	0
6750	0	0	0	23	0	23	12	30	0	67
344892	0	0	0	0	0	0	0	0	2	0
100131635	16	5	2	1	0	8	0	0	3	0
604	738	1203	96	423	278	325	493	96	472	274
105374263	0	7	0	0	0	0	0	0	0	0
105374264	0	8	0	2	0	3	3	0	0	0
105374265	0	0	0	0	0	0	0	0	0	0
105374266	0	0	0	0	1	0	0	0	0	0
107986166	0	0	0	0	0	0	0	0	1	0
339929	27	81	3	25	25	19	10	13	22	26
4026	2075	5570	541	1289	2428	1241	1609	450	1778	1534
401105	19	21	0	6	2	12	14	7	10	13
100873917	0	0	0	0	0	0	0	0	0	1
407020	0	0	0	0	0	0	0	0	0	0
100874043	10	0	7	7	6	8	1	2	1	9
107986168	13	3	1	12	17	1	1	0	3	14
107986167	11	11	0	6	3	4	3	0	4	1
285386	206	239	53	223	286	174	147	5	86	221
100874027	20	15	5	23	21	21	16	2	6	19
105374270	0	0	0	0	0	0	0	0	0	0
107986169	0	0	0	0	4	0	1	0	0	0
8626	7	0	0	5	9	6	0	0	8	0
100126340	0	0	0	0	0	0	0	0	0	0
55214	78	76	30	70	79	56	25	33	35	89
101929152	1	4	0	3	0	0	0	0	1	0
107986170	0	5	0	8	4	3	1	6	2	5
9076	84	111	51	89	118	215	58	55	5	121
10686	1	5	4	2	4	2	0	0	1	3
131920	0	0	0	0	0	0	0	0	0	0
3556	122	419	14	70	305	48	81	11	59	76
105374272	0	0	0	0	2	0	0	0	0	0
647309	0	0	0	1	0	0	6	0	0	2
100170222	0	0	0	0	0	0	0	0	0	0
107986171	0	0	0	0	0	0	0	0	0	0
344901	0	3	0	0	0	0	0	0	3	0
106480738	0	0	0	0	2	0	0	0	5	1
257313	10	0	0	5	2	0	0	1	5	0
152137	431	466	125	305	661	380	250	155	709	314
103344926	1	0	0	0	0	0	0	0	0	0
152138	0	0	0	0	0	0	0	0	0	0
105374275	0	0	0	0	0	0	0	0	0	0
105374276	0	0	0	0	0	0	0	0	0	0
105374277	0	0	0	0	0	0	0	0	0	0
2257	0	7	28	8	2	29	23	22	6	33
100873986	0	0	0	0	0	0	0	0	0	0
100873987	0	3	19	7	1	11	5	43	0	19
107986028	4	3	0	1	0	0	0	0	0	5
107986056	1	25	3	3	11	3	7	0	0	1
151963	71	96	3	46	71	55	65	4	43	41
105374280	1	0	2	0	0	0	0	0	0	0
57110	0	0	0	0	0	0	0	0	0	3
84789	0	0	0	0	0	0	0	0	0	0
344905	0	0	0	3	0	6	0	0	0	1
100874218	0	0	0	1	0	0	0	0	0	1
84239	117	176	110	199	71	251	114	55	98	176
101929198	8	6	5	11	2	7	9	7	1	8
4976	106	353	89	121	222	130	100	60	200	130
100873941	7	33	10	8	11	5	6	0	16	7
102724808	4	8	0	2	4	0	0	0	7	1
105374282	0	0	0	0	0	0	0	0	0	0
105374283	0	0	0	0	0	0	0	0	0	0
105374284	53	43	0	3	122	0	0	0	0	1
105374285	40	28	4	31	70	13	12	17	1	18
105374287	10	0	4	0	11	0	11	0	0	3
105374286	0	0	0	0	0	0	0	7	0	0
647323	0	0	7	0	2	0	0	0	0	0
100128023	0	0	0	0	0	0	3	0	0	0
285389	0	0	8	3	1	0	0	16	0	0
102724877	0	0	0	0	0	0	5	0	13	2
3280	342	419	126	239	295	381	184	119	217	269
107986172	0	0	0	0	0	0	0	0	0	0
100505920	0	0	0	0	0	0	0	0	0	0
101929337	0	0	0	0	1	0	0	0	0	0
105374289	0	0	0	0	0	3	0	3	2	0
100131551	0	0	0	5	10	0	0	0	1	0
1370	6	2	0	0	2	0	0	0	0	0
131578	118	1171	0	17	137	10	180	0	8	34
2814	2	22	0	5	2	2	11	0	12	6
79572	593	1890	231	352	590	789	509	107	472	592
401106	26	28	0	9	13	17	8	7	14	12
100507297	10	51	16	43	8	1	25	5	37	22
93109	200	301	25	180	172	100	217	16	141	69
105374291	5	8	4	8	10	9	5	0	3	1
55341	327	405	91	202	229	192	235	97	321	164
131583	525	149	54	181	140	201	363	31	528	98
105374292	0	0	0	0	0	0	0	0	1	0
100507391	0	0	0	0	0	0	0	0	1	0
105374293	0	2	0	0	0	0	0	0	1	0
107986174	3	0	0	0	0	0	0	0	0	0
107986173	0	0	0	0	0	0	0	0	0	0
105374294	0	0	0	0	0	0	0	0	0	0
105374295	0	0	0	0	0	0	0	0	0	0
152002	253	207	42	135	158	124	279	60	203	141
100874528	0	4	0	2	0	0	0	0	4	0
100422926	0	0	0	0	1	0	0	0	0	0
101410543	2	0	0	4	5	0	0	0	4	0
105374296	7	7	0	6	2	4	0	11	9	5
23527	793	1337	227	543	679	546	625	158	1366	478
5504	188	282	37	125	324	131	160	16	332	171
347	350	48	53	396	90	102	294	49	294	224
107986029	8	21	3	13	16	7	12	2	4	7
105374298	11	82	3	26	43	9	10	10	22	25
105374297	35	153	6	43	37	18	27	3	11	22
727956	1465	2028	750	1421	1275	838	1361	533	2278	1131
440993	1161	1728	1106	1384	1022	718	1303	660	2330	1121
693155	12	9	0	5	2	6	9	0	2	4
200958	298	452	60	498	993	212	203	36	26	245
4585	524	1556	21	358	2152	18	77	39	32	33
105374299	0	0	0	0	1	0	0	0	0	0
101929697	0	0	0	0	0	0	0	0	0	0
107984010	0	0	0	1	0	0	0	0	0	0
10188	2140	1879	498	1157	992	772	962	397	1432	905
102465977	2	2	0	1	5	0	0	0	1	1
100128262	59	42	20	21	17	32	19	8	52	25
727978	48	159	6	74	26	62	106	46	99	51
255812	1371	2158	728	1364	1141	755	1248	614	2282	1173
105374301	10	41	12	6	10	5	0	0	10	6
7037	965	2448	359	387	587	455	359	174	891	326
401109	0	0	1	1	2	1	1	10	0	0
105374303	2	4	0	1	2	0	0	0	1	0
131540	0	0	0	6	3	0	5	0	5	0
105374304	7	10	0	2	7	0	0	0	3	2
200931	9	5	4	3	15	5	11	4	6	1
5130	457	815	153	402	496	397	442	182	420	344
255758	17	9	0	7	20	9	2	4	14	2
100534611	24	45	0	34	49	2	2	7	12	8
107986031	5	8	0	2	9	1	8	0	6	4
100874214	12	39	0	51	42	3	5	0	13	17
116211	21	50	0	37	51	2	2	3	7	8
26043	540	1310	336	467	596	356	516	188	920	499
100874034	9	11	0	4	6	0	3	4	10	10
165918	264	712	88	186	331	133	272	43	273	136
105374306	0	14	0	2	0	0	0	1	1	0
105374307	0	0	0	0	0	0	0	0	0	0
255798	0	0	0	0	0	0	0	0	0	0
348793	28	17	10	29	23	9	20	2	51	29
200933	39	122	1	31	48	66	23	8	36	33
101929769	1	1	0	1	0	0	0	0	1	0
375387	122	55	10	165	47	75	203	32	226	85
84984	9	3	4	6	12	5	6	3	19	15
54965	93	116	38	55	59	68	70	35	91	86
5062	540	922	158	444	708	358	390	189	988	490
205564	561	842	230	430	589	429	383	189	711	470
22916	195	219	35	133	257	115	119	37	147	102
100874001	23	82	10	13	23	23	43	5	27	13
152217	34	35	7	11	18	42	25	4	21	41
80235	68	104	33	36	26	46	41	41	57	53
4241	1861	531	135	603	1410	1041	412	105	96	473
100507057	111	39	6	46	45	60	63	18	12	35
1739	498	1741	447	483	793	525	560	237	806	560
100616216	0	0	0	0	0	0	0	0	0	0
100507086	6	11	0	2	6	7	3	0	5	3
101926923	0	0	0	0	0	0	0	0	0	0
105374308	2	11	3	0	11	5	0	0	0	1
105374309	0	0	0	0	0	0	0	0	0	0
100129516	0	33	0	0	9	6	0	6	2	5
622	107	450	13	48	60	23	39	25	72	44
220729	159	210	40	46	59	56	79	29	70	52
107986175	15	25	0	14	6	10	37	7	7	4
112268458	19	98	3	28	20	28	11	0	29	20
9711	484	447	141	305	350	173	313	139	612	241
100126321	2	6	8	6	6	11	5	2	15	12
84248	215	277	102	188	295	187	252	38	284	202
84859	1793	3234	980	1536	1525	1278	1193	608	3819	1466
105374310	0	6	0	5	6	1	3	0	7	1
84223	107	88	16	49	65	57	34	25	92	57
6165	169	461	151	167	662	149	148	70	309	214
89782	128	190	185	126	101	114	162	108	117	190
100873947	0	6	0	1	2	6	0	0	2	2
348840	0	0	0	0	0	6	0	0	4	1
107986177	0	0	0	0	0	0	0	0	0	0
728262	185	151	36	103	161	83	331	251	111	95
105379426	0	5	3	0	0	0	0	0	3	0
101928669	12	11	25	27	8	2	23	22	34	5
101059949	0	2	2	0	0	0	0	0	0	0
107987361	3	4	4	7	4	3	5	6	12	1
152687	43	86	16	32	25	7	95	27	55	33
255403	221	131	53	155	114	59	122	57	194	104
642280	22	178	51	16	16	35	63	13	41	44
107986244	12	5	0	1	4	3	2	0	7	0
654254	1	2	0	7	2	0	6	0	3	1
105374336	0	3	0	0	3	9	0	0	1	0
7700	406	565	169	401	217	250	525	190	552	270
693156	11	0	0	0	0	1	0	0	4	1
79963	38	69	20	27	39	33	57	5	56	27
170960	34	82	14	48	48	22	47	12	74	41
54872	546	918	197	471	456	345	638	236	580	422
112441426	0	0	0	3	0	0	0	0	0	9
105374338	0	0	0	1	0	0	0	0	0	10
5158	95	18	11	100	12	61	80	21	123	87
101928521	0	0	0	0	0	0	6	0	5	1
521	31	25	14	10	73	13	10	10	15	32
4636	600	761	99	264	239	344	375	84	300	214
84179	872	1314	135	434	357	670	470	136	384	423
107986245	0	0	0	0	0	0	0	0	0	0
10336	509	1043	187	490	434	382	370	238	421	383
107986246	19	53	15	20	6	8	11	5	17	10
107986211	73	172	46	90	50	54	107	117	77	58
100129917	217	309	62	151	75	141	101	189	175	88
10815	26	105	1	17	12	1	26	12	11	8
105374339	23	58	5	36	14	8	44	25	46	17
105374340	3	0	0	0	0	5	0	3	5	7
2580	2784	4096	893	1355	1278	1733	1581	747	1778	1378
105374341	49	16	11	38	20	5	19	12	27	18
84286	445	304	116	275	141	208	365	146	441	248
1609	1816	1628	374	877	496	1016	1036	329	1081	659
10861	305	283	116	260	111	283	301	130	296	167
3425	285	216	104	186	163	209	292	97	184	151
53834	506	783	705	437	327	557	464	1205	179	468
105374343	0	3	4	3	0	0	0	0	0	0
285498	9	11	102	15	5	31	60	133	20	38
105374344	2	0	3	3	0	10	13	15	4	2
